1653221255.400310040,17,71C501,8D71C501582990DB7931D0235364
1653221255.400310040,17,71C501,8D71C501255170B7CF2820BEFAB9
1653221255.400310040,17,71C501,8D71C501990C8410F8440BCC0982
1653221255.400310040,17,A82E57,8DA82E5799152117F840141BF4DD
1653221256.055182934,17,71C501,8D71C50158298471787CFC5F518A
1653221256.055182934,17,71C501,8D71C501990C8410F8440BCC0982
1653221256.055182934,17,A82E57,8DA82E57584B80DFBB31801B7FC5
1653221256.055182934,17,71C501,8D71C501582980DB9531C3908494
1653221257.129113674,17,71C501,8D71C501990C8410F8440BCC0982
1653221257.129113674,17,71C501,8D71C501EA040828013C08EE96ED
1653221257.129113674,17,A82E57,8DA82E5799152117F840141BF4DD
1653221257.129113674,17,71C501,8D71C501582970DB9F31BEF145EC
1653221257.129113674,17,71C501,8D71C501990C8410F8440BCC0982
1653221257.129113674,17,A82E57,8DA82E57EA19782F1D5C0894BBE0
1653221257.129113674,17,A82E57,8DA82E57584B8475BA7C9BA92087
1653221257.129113674,17,71C501,8D71C50158297471A07CE99AB223
1653221257.525650978,17,71C501,8D71C501990C8410F8440BCC0982
1653221257.525650978,17,71C501,8D71C501F82300020049B80E14FF
1653221257.525650978,17,A82E57,8DA82E57991521181840144D9823
1653221257.525650978,17,A82E57,8DA82E57255504F3E20820ACA06A
1653221257.526592493,17,71C501,8D71C501EA040828013C08EE96ED
1653221258.566776752,17,71C501,8D71C501582970DBBD31B0AFC506
1653221258.566776752,17,71C501,8D71C501990C8410F8440BCC0982
1653221258.566776752,17,A82E57,8DA82E57584B70E00B3144C86832
1653221258.566776752,17,71C501,8D71C50158296471C47CD753BE95
1653221258.566776752,17,A82E57,8DA82E57991521181840144D9823
1653221259.441285849,17,71C501,8D71C501990C8410F8440BCC0982
1653221259.441285849,17,A82E57,8DA82E57F8210002004AB8D02FD5
1653221259.441285849,17,A82E57,8DA82E57584B64760A7C60845E19
1653221259.441285849,17,71C501,8D71C501582950DBF13197E3860C
1653221259.441285849,17,A82E57,8DA82E5799152117F83C14F1BAC6
1653221260.481199265,17,71C501,8D71C501990C8410F8440BCC0982
1653221260.481199265,17,71C501,8D71C501E108B10000000060AEFB
1653221260.481199265,17,71C501,8D71C501F82300020049B80E14FF
1653221260.481199265,17,A82E57,8DA82E57584B60E059310B48F33A
1653221260.481199265,17,71C501,8D71C501EA040828013C08EE96ED
1653221260.481199265,17,71C501,8D71C501255170B7CF2820BEFAB9
1653221260.481199265,17,71C501,8D71C50158295471FC7CBC090B2A
1653221261.515547991,17,A82E57,8DA82E57E10F080000000042EF8E
1653221261.515547991,17,A82E57,8DA82E5799152117F83C14F1BAC6
1653221261.515547991,17,71C501,8D71C50158294472187CAFA87927
1653221262.552845478,17,71C501,8D71C501990C8410F8480B845382
1653221262.552845478,17,A82E57,8DA82E57EA19782F1D5C0894BBE0
1653221262.552845478,17,71C501,8D71C501EA040828013C08EE96ED
1653221263.591041565,17,71C501,8D71C50158293472347CA127E4E3
1653221264.627889156,17,A82E57,8DA82E57EA19782F1D5C0894BBE0
1653221265.665735006,17,71C501,8D71C501990C8510F8440BCF034C
1653221265.665735006,17,71C501,8D71C501F82300020049B80E14FF
1653221266.706336498,17,71C501,8D71C501582904729C7C6FB31AAE
1653221271.742897987,17,71C501,8D71C5015827E0DD1D3106DCA6C7
1653221271.742897987,17,71C501,8D71C501990C8510F8480A78AD45
1653221272.114188194,17,71C501,8D71C501990C8510F8480A78AD45
1653221273.147127867,17,71C501,8D71C5015827C0DD4F30EEFAD23B
1653221273.147127867,17,71C501,8D71C501EA040828013C08EE96ED
1653221273.147127867,17,71C501,8D71C501990C8510F8480A78AD45
1653221274.185008049,17,71C501,8D71C5015827C0DD6D30E0A452D1
1653221274.185008049,17,71C501,8D71C501990C8510F8480A78AD45
1653221278.448885679,17,71C501,8D71C50158279473C27BE3827901
1653221278.448885679,17,71C501,8D71C501990C8510F8480A78AD45
1653221279.495975256,17,71C501,8D71C501582780DDF7309DD9B53D
1653221280.521138191,17,71C501,8D71C501255170B7CF2820BEFAB9
1653221281.559790134,17,71C501,8D71C501582764742C7BB0230EE3
1653221282.595197439,17,71C501,8D71C501990C8510F8440A30F745
1653221282.595197439,17,71C501,8D71C50158275474467BA3377DF8
1653221282.595197439,17,71C501,8D71C501EA040828013C08EE96ED
1653221283.635579824,17,71C501,8D71C501990C8510D8440A758B6C
1653221283.635579824,17,71C501,8D71C501990C8510D8440A758B6C
1653221284.670107365,17,71C501,8D71C501582740DE913053FA3E5D
1653221285.707250357,17,71C501,8D71C501582730DEAF3045B3DFBF
1653221286.745368242,17,71C501,8D71C501582730DEC93038ADBC19
1653221287.782101870,17,71C501,8D71C501990C8510D8480A3DD16C
1653221288.823077202,17,71C501,8D71C501582710DF01301CE8BFFB
1653221288.823077202,17,71C501,8D71C501990C8510D8480A3DD16C
1653221289.861260891,17,71C501,8D71C501582700DF1D300FA3ACCD
1653221289.861260891,17,71C501,8D71C501EA040828013C08EE96ED
1653221290.898337364,17,71C501,8D71C501F82300020049B80E14FF
1653221290.898999214,17,71C501,8D71C501990C8510D8480A3DD16C
1653221292.977219105,17,71C501,8D71C501EA040828013C08EE96ED
1653221292.977219105,17,71C501,8D71C5015825E4754C7B24AF82C1
1653221292.977219105,17,71C501,8D71C501990C8510D8480A3DD16C
1653221292.978219986,17,71C501,8D71C5015825E4755C7B1D8C63DC
1653221294.008801699,17,71C501,8D71C5015825D0DF8B2FD99BF467
